cruise,station,date
AFR201,A24074,2004-11-27
AFR201,A24076,2004-11-27
AFR201,A24077,2004-11-27
AFR201,A24079,2004-11-28
AFR201,A24080,2004-11-28
AFR201,A24082,2004-11-28
AFR201,A24083,2004-11-28
AFR201,A24084,2004-11-28
AFR201,A24098,2004-11-29
AFR201,A24099,2004-11-29
AFR201,A24100,2004-11-29
AFR201,A24101,2004-11-29
AFR201,A24102,2004-11-29
AFR201,A24104,2004-11-29
AFR201,A24127,2004-12-01
AFR201,A24129,2004-12-01
AFR201,A24130,2004-12-01
AFR201,A24131,2004-12-01
AFR201,A24132,2004-12-01
AFR201,A24133,2004-12-01
AFR201,A24151,2004-12-03
AFR201,A24152,2004-12-03
AFR201,A24153,2004-12-03
AFR201,A24185,2004-12-05
AFR201,A24186,2004-12-06
AFR201,A24187,2004-12-06
AFR201,A23677,2004-10-28
AFR201,A23684,2004-10-28
AFR201,A23690,2004-10-29
AFR201,A23691,2004-10-29
AFR201,A23693,2004-10-29
AFR201,A23694,2004-10-29
AFR201,A23695,2004-10-29
AFR201,A23696,2004-10-29
AFR201,A23697,2004-10-29
AFR201,A23698,2004-10-29
AFR201,A23700,2004-10-30
AFR201,A23701,2004-10-30
AFR201,A23702,2004-10-30
AFR201,A23713,2004-10-30
AFR201,A23715,2004-10-31
AFR201,A23716,2004-10-31
AFR201,A23717,2004-10-31
AFR201,A23719,2004-10-31
AFR201,A23720,2004-10-31
AFR201,A23721,2004-10-31
AFR201,A23722,2004-10-31
AFR201,A23738,2004-11-01
AFR201,A23941,2004-11-02
AFR201,A23742,2004-11-02
AFR201,A23743,2004-11-02
AFR201,A23744,2004-11-02
AFR201,A23749,2004-11-02
AFR201,A23750,2004-11-02
AFR201,A23751,2004-11-02
AFR201,A23752,2004-11-02
AFR201,A23753,2004-11-02
AFR201,A23758,2004-11-03
AFR201,A23759,2004-11-03
AFR201,A23760,2004-11-03
AFR201,A23761,2004-11-03
AFR201,A23762,2004-11-03
AFR201,A23763,2004-11-03
AFR201,A23771,2004-11-04
AFR201,A23773,2004-11-04
AFR201,A23774,2004-11-04
AFR201,A23776,2004-11-04
AFR201,A23777,2004-11-04
AFR201,A23778,2004-11-04
AFR201,A23779,2004-11-04
AFR201,A23782,2004-11-04
AFR201,A23783,2004-11-04
AFR201,A23784,2004-11-04
AFR201,A23785,2004-11-05
AFR201,A23786,2004-11-05
AFR201,A23787,2004-11-05
AFR201,A23788,2004-11-05
AFR201,A23789,2004-11-05
AFR201,A23790,2004-11-05
AFR201,A23792,2004-11-05
AFR201,A23793,2004-11-05
AFR201,A23794,2004-11-06
AFR201,A23807,2004-11-06
AFR201,A23809,2004-11-06
AFR201,A23810,2004-11-07
AFR201,A23813,2004-11-07
AFR201,A23815,2004-11-07
AFR201,A23833,2004-11-10
AFR201,A23840,2004-11-10
AFR201,A23841,2004-11-10
AFR201,A23842,2004-11-10
AFR201,A23844,2004-11-10
AFR201,A23846,2004-11-10
AFR201,A23847,2004-11-10
AFR201,A23848,2004-11-11
AFR201,A23850,2004-11-11
AFR201,A23858,2004-11-12
AFR201,A23859,2004-11-12
AFR201,A23860,2004-11-12
AFR201,A23861,2004-11-12
AFR201,A23863,2004-11-12
AFR201,A23864,2004-11-12
AFR201,A23866,2004-11-12
AFR201,A23867,2004-11-12
AFR201,A23879,2004-11-13
AFR201,A23880,2004-11-13
AFR201,A23881,2004-11-13
AFR201,A23883,2004-11-13
AFR201,A23884,2004-11-14
AFR201,A23885,2004-11-14
AFR201,A23887,2004-11-14
AFR201,A23889,2004-11-14
AFR201,A23890,2004-11-14
AFR201,A23892,2004-11-14
AFR201,A23893,2004-11-14
AFR201,A23895,2004-11-14
AFR201,A23896,2004-11-14
AFR201,A23897,2004-11-14
AFR201,A23899,2004-11-14
AFR201,A23900,2004-11-14
AFR201,A23901,2004-11-14
AFR201,A23902,2004-11-15
AFR201,A23903,2004-11-15
AFR201,A23905,2004-11-15
AFR201,A23906,2004-11-15
AFR201,A23908,2004-11-15
AFR201,A23909,2004-11-15
AFR201,A23910,2004-11-15
AFR201,A23928,2004-11-16
AFR201,A23929,2004-11-16
AFR201,A23930,2004-11-16
AFR201,A23931,2004-11-16
AFR201,A23932,2004-11-16
AFR201,A23933,2004-11-16
AFR201,A23934,2004-11-16
AFR201,A23935,2004-11-17
AFR201,A23936,2004-11-17
AFR201,A23937,2004-11-17
AFR201,A23938,2004-11-17
AFR201,A23939,2004-11-17
AFR201,A23941,2004-11-17
AFR201,A23942,2004-11-17
AFR201,A23943,2004-11-17
AFR201,A23944,2004-11-17
AFR201,A23945,2004-11-17
AFR201,A23946,2004-11-17
AFR201,A23948,2004-11-17
AFR201,A23949,2004-11-17
AFR201,A23950,2004-11-17
AFR201,A23952,2004-11-17
AFR201,A23953,2004-11-17
AFR201,A23954,2004-11-18
AFR201,A23955,2004-11-18
AFR201,A23957,2004-11-18
AFR201,A23958,2004-11-18
AFR201,A23959,2004-11-18
AFR201,A23961,2004-11-18
AFR201,A23963,2004-11-18
AFR201,A23964,2004-11-18
AFR201,A23965,2004-11-18
AFR201,A23966,2004-11-18
AFR201,A23967,2004-11-18
AFR201,A23968,2004-11-18
AFR201,A23985,2004-11-19
AFR201,A23987,2004-11-19
AFR201,A23988,2004-11-20
AFR201,A23990,2004-11-20
AFR201,A23992,2004-11-20
AFR201,A23994,2004-11-20
AFR201,A23995,2004-11-20
AFR201,A23996,2004-11-20
AFR201,A23997,2004-11-20
AFR201,A23998,2004-11-20
AFR201,A23999,2004-11-20
AFR201,A24000,2004-11-20
AFR201,A24001,2004-11-20
AFR201,A24002,2004-11-20
AFR201,A24003,2004-11-20
AFR201,A24005,2004-11-20
AFR201,A24006,2004-11-20
AFR201,A24016,2004-11-22
AFR201,A24017,2004-11-22
AFR201,A24019,2004-11-22
AFR201,A24021,2004-11-22
AFR201,A24022,2004-11-22
AFR201,A24023,2004-11-22
AFR201,A24024,2004-11-23
AFR201,A24025,2004-11-23
AFR201,A24026,2004-11-23
AFR201,A24027,2004-11-23
AFR201,A24029,2004-11-23
AFR201,A24031,2004-11-23
AFR201,A24032,2004-11-23
AFR201,A24033,2004-11-23
AFR201,A24034,2004-11-23
AFR201,A24036,2004-11-23
AFR201,A24037,2004-11-23
AFR201,A24047,2004-11-24
AFR201,A25041,2004-11-24
AFR201,A24055,2004-11-26
AFR201,A24057,2004-11-26
AFR201,A24059,2004-11-26
AFR201,A24061,2004-11-26
AFR201,A24062,2004-11-26
AFR201,A24063,2004-11-27
AFR201,A24065,2004-11-27
AFR201,A24067,2004-11-27
AFR201,A24069,2004-11-27
AFR201,A24070,2004-11-27
AFR201,A24071,2004-11-27
AFR201,A24072,2004-11-27
AFR201,A27074,2004-11-27
AFR201,A24089,2004-11-28
AFR201,A24090,2004-11-29
AFR201,A24091,2004-11-29
AFR201,A24093,2004-11-29
AFR201,A24095,2004-11-29
AFR201,A24096,2004-11-29
AFR201,A24097,2004-11-29
AFR201,A24105,2004-11-29
AFR201,A24106,2004-11-29
AFR201,A24107,2004-11-30
AFR201,A24108,2004-11-30
AFR201,A24110,2004-11-30
AFR201,A24112,2004-11-30
AFR201,A24113,2004-11-30
AFR201,A24114,2004-11-30
AFR201,A24115,2004-11-30
AFR201,A24117,2004-11-30
AFR201,A24118,2004-11-30
AFR201,A24119,2004-11-30
AFR201,A24120,2004-11-30
AFR201,A24122,2004-11-30
AFR201,A24124,2004-11-30
AFR201,A24125,2004-11-30
AFR201,A24126,2004-12-01
AFR201,A24134,2004-12-01
AFR201,A24136,2004-12-01
AFR201,A24138,2004-12-01
AFR201,A24139,2004-12-01
AFR201,A24141,2004-12-02
AFR201,A24142,2004-12-02
AFR201,A24143,2004-12-02
AFR201,A24145,2004-12-02
AFR201,A24147,2004-12-02
AFR201,A24155,2004-12-03
AFR201,A24156,2004-12-03
AFR201,A24157,2004-12-03
AFR201,A24159,2004-12-03
AFR201,A24162,2004-12-03
AFR201,A24163,2004-12-03
AFR201,A24164,2004-12-03
AFR201,A24168,2004-12-04
AFR201,A24169,2004-12-04
AFR201,A24171,2004-12-04
AFR201,A24172,2004-12-04
AFR201,A24174,2004-12-04
AFR201,A24176,2004-12-04
AFR201,A24178,2004-12-05
AFR201,A24179,2004-12-05
AFR201,A24180,2004-12-05
AFR201,A24181,2004-12-05
AFR201,A24183,2004-12-05
AFR201,A24188,2004-12-06
AFR201,23648,2004-10-25
AFR201,23649,2004-10-25
AFR201,23650,2004-10-25
AFR201,23651,2004-10-25
AFR201,23652,2004-10-25
AFR201,23653,2004-10-25
AFR201,23654,2004-10-25
AFR201,23655,2004-10-25
AFR201,23656,2004-10-25
AFR201,23657,2004-10-26
AFR201,23658,2004-10-26
AFR201,23659,2004-10-26
AFR201,23660,2004-10-26
AFR201,23661,2004-10-26
AFR201,23662,2004-10-27
AFR201,23663,2004-10-27
AFR201,23665,2004-10-27
AFR201,23666,2004-10-27
AFR201,23667,2004-10-27
AFR201,23668,2004-10-27
AFR201,23669,2004-10-27
AFR201,23670,2004-10-27
AFR201,23671,2004-10-28
AFR201,23673,2004-10-28
AFR201,23674,2004-10-28
AFR201,23675,2004-10-28
AFR201,23676,2004-10-28
AFR201,23677,2004-10-28
AFR201,23678,2004-10-28
AFR201,23679,2004-10-28
AFR201,23680,2004-10-28
AFR201,23681,2004-10-28
AFR201,23682,2004-10-28
AFR201,23683,2004-10-28
AFR201,23684,2004-10-28
AFR201,23685,2004-10-29
AFR201,23686,2004-10-29
AFR201,23687,2004-10-29
AFR201,23688,2004-10-29
AFR201,23690,2004-10-29
AFR201,23702,2004-10-30
AFR201,23703,2004-10-30
AFR201,23704,2004-10-30
AFR201,23705,2004-10-30
AFR201,23707,2004-10-30
AFR201,23708,2004-10-30
AFR201,23709,2004-10-30
AFR201,23711,2004-10-30
AFR201,23712,2004-10-30
AFR201,23722,2004-10-31
AFR201,23724,2004-10-31
AFR201,23725,2004-10-31
AFR201,23728,2004-10-31
AFR201,23729,2004-10-31
AFR201,23730,2004-10-31
AFR201,23731,2004-10-31
AFR201,23732,2004-10-31
AFR201,23733,2004-11-01
AFR201,23734,2004-11-01
AFR201,23736,2004-11-01
AFR201,23737,2004-11-01
AFR201,23739,2004-11-01
AFR201,23740,2004-11-02
AFR201,23745,2004-11-02
AFR201,23746,2004-11-02
AFR201,23747,2004-11-02
AFR201,23748,2004-11-02
AFR201,23754,2004-11-02
AFR201,23755,2004-11-02
AFR201,23757,2004-11-03
AFR201,23758,2004-11-03
AFR201,23764,2004-11-03
AFR201,23765,2004-11-03
AFR201,23767,2004-11-03
AFR201,23769,2004-11-03
AFR201,23798,2004-11-06
AFR201,23799,2004-11-06
AFR201,23801,2004-11-06
AFR201,23804,2004-11-06
AFR201,23805,2004-11-06
AFR201,23806,2004-11-06
AFR201,23810,2004-11-07
AFR201,23816,2004-11-07
AFR201,23817,2004-11-07
AFR201,23818,2004-11-07
AFR201,23819,2004-11-07
AFR201,23820,2004-11-07
AFR201,23821,2004-11-07
AFR201,23822,2004-11-07
AFR201,23823,2004-11-07
AFR201,23824,2004-11-07
AFR201,23825,2004-11-07
AFR201,23826,2004-11-07
AFR201,23827,2004-11-07
AFR201,23828,2004-11-07
AFR201,23829,2004-11-07
AFR201,23833,2004-11-09
AFR201,23834,2004-11-10
AFR201,23838,2004-11-10
AFR201,23839,2004-11-10
AFR201,23848,2004-11-11
AFR201,23850,2004-11-11
AFR201,23851,2004-11-11
AFR201,23853,2004-11-12
AFR201,23855,2004-11-12
AFR201,23857,2004-11-12
AFR201,23869,2004-11-13
AFR201,23871,2004-11-13
AFR201,23872,2004-11-13
AFR201,23874,2004-11-13
AFR201,23875,2004-11-13
AFR201,23877,2004-11-13
AFR201,23878,2004-11-13
AFR201,23911,2004-11-15
AFR201,23912,2004-11-15
AFR201,23914,2004-11-15
AFR201,23915,2004-11-15
AFR201,23916,2004-11-15
AFR201,23917,2004-11-15
AFR201,23919,2004-11-16
AFR201,23920,2004-11-16
AFR201,23922,2004-11-16
AFR201,23923,2004-11-16
AFR201,23924,2004-11-16
AFR201,23926,2004-11-16
AFR201,23927,2004-11-16
AFR201,23928,2004-11-16
AFR201,23968,2004-11-18
AFR201,23970,2004-11-18
AFR201,23971,2004-11-18
AFR201,23972,2004-11-19
AFR201,23973,2004-11-19
AFR201,23974,2004-11-19
AFR201,23975,2004-11-19
AFR201,23976,2004-11-19
AFR201,23977,2004-11-19
AFR201,23978,2004-11-19
AFR201,23979,2004-11-19
AFR201,23981,2004-11-19
AFR201,23982,2004-11-19
AFR201,23983,2004-11-19
AFR201,24008,2004-11-21
AFR201,24009,2004-11-21
AFR201,24010,2004-11-21
AFR201,24011,2004-11-21
AFR201,24012,2004-11-21
AFR201,24013,2004-11-21
AFR201,24014,2004-11-22
AFR201,24038,2004-11-23
AFR201,24040,2004-11-24
AFR201,24042,2004-11-24
AFR201,24043,2004-11-24
AFR201,24045,2004-11-24
AFR201,24047,2004-11-24
AFR201,24048,2004-11-24
AFR201,24049,2004-11-24
AFR201,24051,2004-11-24
AFR201,24053,2004-11-24
AFR201,24073,2004-11-27
AFR201,24074,2004-11-27
AFR201,24076,2004-11-27
AFR201,24077,2004-11-27
AFR201,24079,2004-11-28
AFR201,24080,2004-11-28
AFR201,24082,2004-11-28
AFR201,24083,2004-11-28
AFR201,24084,2004-11-28
AFR201,A24186,2004-12-05
AFR212,A25196,2005-10-22
AFR212,A25198,2005-10-22
AFR212,A25199,2005-10-22
AFR212,A25200,2005-10-22
AFR212,A25201,2005-10-22
AFR212,A25213,2005-10-23
AFR212,A25214,2005-10-23
AFR212,A25215,2005-10-23
AFR212,A25216,2005-10-23
AFR212,A25217,2005-10-23
AFR212,A25220,2005-10-24
AFR212,A25222,2005-10-24
AFR212,A25235,2005-10-25
AFR212,A25236,2005-10-25
AFR212,A25237,2005-10-25
AFR212,A25239,2005-10-25
AFR212,A25240,2005-10-26
AFR212,A25241,2005-10-26
AFR212,A25243,2005-10-26
AFR212,A25244,2005-10-26
AFR212,A25245,2005-10-26
AFR212,A25247,2005-10-26
AFR212,A25248,2005-10-26
AFR212,A25252,2005-10-26
AFR212,A25269,2005-10-27
AFR212,A25270,2005-10-27
AFR212,A25271,2005-10-27
AFR212,A25272,2005-10-27
AFR212,A25273,2005-10-27
AFR212,A25288,2005-10-29
AFR212,A25289,2005-10-29
AFR212,A25290,2005-10-29
AFR212,A25291,2005-10-29
AFR212,A25308,2005-10-30
AFR212,A25310,2005-10-30
AFR212,A25311,2005-10-30
AFR212,A25312,2005-10-31
AFR212,A25334,2005-11-04
AFR212,A25335,2005-11-04
AFR212,A25337,2005-11-04
AFR212,A25338,2005-11-04
AFR212,A25339,2005-11-04
AFR212,A25340,2005-11-04
AFR212,A25350,2005-11-05
AFR212,A25351,2005-11-05
AFR212,A25353,2005-11-05
AFR212,A25354,2005-11-05
AFR212,A25355,2005-11-05
AFR212,A25357,2005-11-06
AFR212,A25372,2005-11-06
AFR212,A25374,2005-11-07
AFR212,A25376,2005-11-07
AFR212,A25377,2005-11-07
AFR212,A25379,2005-11-07
AFR212,A25380,2005-11-07
AFR212,A25386,2005-11-07
AFR212,A25388,2005-11-08
AFR212,A25389,2005-11-08
AFR212,A25404,2005-11-09
AFR212,A25406,2005-11-09
AFR212,A25407,2005-11-09
AFR212,A25408,2005-11-09
AFR212,A25409,2005-11-09
AFR212,A25411,2005-11-09
AFR212,A25412,2005-11-09
AFR212,A25413,2005-11-09
AFR212,A25414,2005-11-09
AFR212,A25415,2005-11-09
AFR212,A25416,2005-11-10
AFR212,A25417,2005-11-10
AFR212,A25418,2005-11-10
AFR212,A25444,2005-11-12
AFR212,A25445,2005-11-13
AFR212,A25447,2005-11-13
AFR212,A25448,2005-11-13
AFR212,A25450,2005-11-13
AFR212,A25451,2005-11-13
AFR212,A25452,2005-11-13
AFR212,A25453,2005-11-13
AFR212,A25454,2005-11-13
AFR212,A25456,2005-11-13
AFR212,A25457,2005-11-13
AFR212,A25459,2005-11-13
AFR212,A25460,2005-11-14
AFR212,A25461,2005-11-14
AFR212,A25497,2005-11-16
AFR212,A25498,2005-11-16
AFR212,A25500,2005-11-16
AFR212,A25501,2005-11-16
AFR212,A25503,2005-11-16
AFR212,A25504,2005-11-16
AFR212,A25505,2005-11-16
AFR212,A25506,2005-11-16
AFR212,A25508,2005-11-16
AFR212,A25509,2005-11-17
AFR212,A25511,2005-11-17
AFR212,A25513,2005-11-17
AFR212,A25533,2005-11-18
AFR212,A25534,2005-11-18
AFR212,A25535,2005-11-18
AFR212,A25536,2005-11-18
AFR212,A25538,2005-11-19
AFR212,A25539,2005-11-19
AFR212,A25540,2005-11-19
AFR212,A25542,2005-11-19
AFR212,A25543,2005-11-19
AFR212,A25545,2005-11-19
AFR212,A25572,2005-11-23
AFR212,A25574,2005-11-23
AFR212,A25575,2005-11-23
AFR212,A25578,2005-11-23
AFR212,A25579,2005-11-23
AFR212,A25581,2005-11-23
AFR212,A25592,2005-11-24
AFR212,A25593,2005-11-24
AFR212,A25594,2005-11-24
AFR212,A25595,2005-11-24
AFR212,A25596,2005-11-24
AFR212,A25597,2005-11-24
AFR212,A25607,2005-11-25
AFR212,A25608,2005-11-25
AFR212,A25610,2005-11-25
AFR212,A25611,2005-11-25
AFR212,A25630,2005-11-27
AFR212,A25632,2005-11-27
AFR212,A25633,2005-11-28
AFR212,A25634,2005-11-28
AFR212,A25649,2005-11-29
AFR212,A25650,2005-11-29
AFR212,A25651,2005-11-29
AFR212,A25652,2005-11-29
AFR212,A25661,2005-11-30
AFR212,A25662,2005-11-30
AFR212,A25668,2005-12-01
AFR212,A25670,2005-12-01
AFR212,A25676,2005-12-01
AFR212,A25678,2005-12-02
AFR212,A25683,2005-12-02
AFR212,A25684,2005-12-02
AFR212,A25190,2005-10-21
AFR212,A25191,2005-10-21
AFR212,A25192,2005-10-21
AFR212,A25193,2005-10-21
AFR212,A25194,2005-10-21
AFR212,A25195,2005-10-22
AFR212,A25197,2005-10-22
AFR212,A25202,2005-10-22
AFR212,A25203,2005-10-22
AFR212,A25205,2005-10-22
AFR212,A25206,2005-10-22
AFR212,A25197,2005-10-23
AFR212,A25198,2005-10-23
AFR212,A25199,2005-10-23
AFR212,A25212,2005-10-23
AFR212,A25226,2005-10-24
AFR212,A25227,2005-10-24
AFR212,A25228,2005-10-24
AFR212,A25229,2005-10-24
AFR212,A25230,2005-10-25
AFR212,A25232,2005-10-25
AFR212,A25233,2005-10-25
AFR212,A25249,2005-10-26
AFR212,A25251,2005-10-26
AFR212,A25253,2005-10-26
AFR212,A25255,2005-10-26
AFR212,A25256,2005-10-26
AFR212,A25257,2005-10-26
AFR212,A25258,2005-10-27
AFR212,A25259,2005-10-27
AFR212,A25261,2005-10-27
AFR212,A25262,2005-10-27
AFR212,A25264,2005-10-27
AFR212,A25265,2005-10-27
AFR212,A25266,2005-10-27
AFR212,A25267,2005-10-27
AFR212,A25268,2005-10-27
AFR212,A25274,2005-10-28
AFR212,A25275,2005-10-28
AFR212,A25276,2005-10-28
AFR212,A25277,2005-10-28
AFR212,A25279,2005-10-28
AFR212,A25280,2005-10-28
AFR212,A25281,2005-10-28
AFR212,A25282,2005-10-28
AFR212,A25283,2005-10-28
AFR212,A25284,2005-10-28
AFR212,A25286,2005-10-29
AFR212,A25292,2005-10-29
AFR212,A25293,2005-10-29
AFR212,A25294,2005-10-29
AFR212,A25295,2005-10-29
AFR212,A25296,2005-10-30
AFR212,A25298,2005-10-30
AFR212,A25299,2005-10-30
AFR212,A25300,2005-10-30
AFR212,A25301,2005-10-30
AFR212,A25302,2005-10-30
AFR212,A25304,2005-10-30
AFR212,A25305,2005-10-30
AFR212,A25306,2005-10-30
AFR212,A25307,2005-10-30
AFR212,A25343,2005-11-05
AFR212,A25344,2005-11-05
AFR212,A25345,2005-11-05
AFR212,A25346,2005-11-05
AFR212,A25347,2005-11-05
AFR212,A25349,2005-11-05
AFR212,A25358,2005-11-06
AFR212,A25366,2005-11-06
AFR212,A25367,2005-11-06
AFR212,A25369,2005-11-06
AFR212,A25370,2005-11-06
AFR212,A25371,2005-11-06
AFR212,A25381,2005-11-07
AFR212,A25832,2005-11-07
AFR212,A25383,2005-11-07
AFR212,A25384,2005-11-07
AFR212,A25385,2005-11-07
AFR212,A25390,2005-11-08
AFR212,A25391,2005-11-08
AFR212,A25392,2005-11-08
AFR212,A25393,2005-11-08
AFR212,A25395,2005-11-08
AFR212,A25397,2005-11-08
AFR212,A25399,2005-11-08
AFR212,A25400,2005-11-08
AFR212,A25401,2005-11-09
AFR212,A25403,2005-11-09
AFR212,A25419,2005-11-10
AFR212,A25420,2005-11-10
AFR212,A25421,2005-11-10
AFR212,A25425,2005-11-11
AFR212,A25426,2005-11-11
AFR212,A25427,2005-11-11
AFR212,A25429,2005-11-12
AFR212,A25430,2005-11-12
AFR212,A25431,2005-11-12
AFR212,A25433,2005-11-12
AFR212,A25435,2005-11-12
AFR212,A25436,2005-11-12
AFR212,A25437,2005-11-12
AFR212,A25438,2005-11-12
AFR212,A25439,2005-11-12
AFR212,A25440,2005-11-12
AFR212,A25441,2005-11-12
AFR212,A25442,2005-11-12
AFR212,A25443,2005-11-12
AFR212,A25462,2005-11-14
AFR212,A25463,2005-11-14
AFR212,A25464,2005-11-14
AFR212,A25466,2005-11-14
AFR212,A25467,2005-11-14
AFR212,A25469,2005-11-14
AFR212,A25470,2005-11-14
AFR212,A25471,2005-11-14
AFR212,A25472,2005-11-14
AFR212,A25473,2005-11-14
AFR212,A25474,2005-11-14
AFR212,A25476,2005-11-15
AFR212,A25477,2005-11-15
AFR212,A25478,2005-11-15
AFR212,A25479,2005-11-15
AFR212,A25481,2005-11-15
AFR212,A25482,2005-11-15
AFR212,A25483,2005-11-15
AFR212,A25484,2005-11-15
AFR212,A25486,2005-11-15
AFR212,A25487,2005-11-15
AFR212,A25488,2005-11-15
AFR212,A25489,2005-11-15
AFR212,A25491,2005-11-15
AFR212,A25492,2005-11-16
AFR212,A25494,2005-11-16
AFR212,A25495,2005-11-16
AFR212,A25514,2005-11-17
AFR212,A25515,2005-11-17
AFR212,A25516,2005-11-17
AFR212,A25517,2005-11-17
AFR212,A25518,2005-11-17
AFR212,A25519,2005-11-17
AFR212,A25520,2005-11-17
AFR212,A25522,2005-11-18
AFR212,A25523,2005-11-18
AFR212,A25524,2005-11-18
AFR212,A25526,2005-11-18
AFR212,A25527,2005-11-18
AFR212,A25529,2005-11-18
AFR212,A25530,2005-11-18
AFR212,A25532,2005-11-18
AFR212,A25546,2005-11-19
AFR212,A25547,2005-11-19
AFR212,A25548,2005-11-19
AFR212,A25550,2005-11-20
AFR212,A25551,2005-11-20
AFR212,A25553,2005-11-20
AFR212,A25554,2005-11-20
AFR212,A25555,2005-11-20
AFR212,A25556,2005-11-20
AFR212,A25558,2005-11-20
AFR212,A25559,2005-11-20
AFR212,A25560,2005-11-20
AFR212,A25561,2005-11-20
AFR212,A25562,2005-11-20
AFR212,A25563,2005-11-20
AFR212,A25566,2005-11-20
AFR212,A25568,2005-11-21
AFR212,A25569,2005-11-21
AFR212,A25582,2005-11-23
AFR212,A25583,2005-11-23
AFR212,A25585,2005-11-24
AFR212,A25586,2005-11-24
AFR212,A25587,2005-11-24
AFR212,A25588,2005-11-24
AFR212,A25590,2005-11-24
AFR212,A25599,2005-11-25
AFR212,A25601,2005-11-25
AFR212,A25603,2005-11-25
AFR212,A25604,2005-11-25
AFR212,A25605,2005-11-25
AFR212,A25606,2005-11-25
AFR212,A25614,2005-11-25
AFR212,A25615,2005-11-26
AFR212,A25616,2005-11-26
AFR212,A25617,2005-11-26
AFR212,A25618,2005-11-26
AFR212,A25622,2005-11-27
AFR212,A25623,2005-11-27
AFR212,A25627,2005-11-27
AFR212,A25629,2005-11-27
AFR212,A25635,2005-11-28
AFR212,A25636,2005-11-28
AFR212,A25638,2005-11-28
AFR212,A25639,2005-11-28
AFR212,A25640,2005-11-28
AFR212,A25642,2005-11-28
AFR212,A25644,2005-11-29
AFR212,A25645,2005-11-29
AFR212,A25646,2005-11-29
AFR212,A25647,2005-11-29
AFR212,A25648,2005-11-29
AFR212,A25653,2005-11-29
AFR212,A25654,2005-11-29
AFR212,A25656,2005-11-30
AFR212,A25657,2005-11-30
AFR212,A25658,2005-11-30
AFR212,A25660,2005-11-30
AFR212,A25189,2005-10-21
AFR212,A25219,2005-10-23
AFR212,A25220,2005-10-23
AFR212,A25224,2005-10-24
AFR212,A25240,2005-10-25
AFR212,A25263,2005-10-27
AFR212,A25274,2005-10-27
AFR212,A25296,2005-10-29
AFR212,A25312,2005-10-30
AFR212,A25317,2005-10-31
AFR212,A25318,2005-10-31
AFR212,A25319,2005-10-31
AFR212,A25320,2005-10-31
AFR212,A25321,2005-10-31
AFR212,A25322,2005-10-31
AFR212,A25323,2005-10-31
AFR212,A25324,2005-10-31
AFR212,A25325,2005-10-31
AFR212,A25326,2005-10-31
AFR212,A25327,2005-10-31
AFR212,A25328,2005-10-31
AFR212,A25329,2005-10-31
AFR212,A25330,2005-10-31
AFR212,A25334,2005-11-03
AFR212,A25357,2005-11-05
AFR212,A25368,2005-11-06
AFR212,A25374,2005-11-06
AFR212,A25388,2005-11-07
AFR212,A25416,2005-11-09
AFR212,A25417,2005-11-09
AFR212,A25445,2005-11-12
AFR212,A25455,2005-11-13
AFR212,A25460,2005-11-13
AFR212,A25509,2005-11-16
AFR212,A25538,2005-11-18
AFR212,A25576,2005-11-23
AFR212,A25626,2005-11-27
AFR212,A25628,2005-11-27
AFR212,A25633,2005-11-27
AFR212,A25677,2005-12-01
AFR212,A2573,2005-10-27
ALG030,101722,1995-10-22
ALG030,101723,1995-10-22
ALG030,101724,1995-10-23
ALG030,101725,1995-10-23
ALG030,101727,1995-10-23
ALG030,101733,1995-10-23
ALG030,101734,1995-10-23
ALG030,101735,1995-10-23
ALG030,101736,1995-10-23
ALG030,101737,1995-10-23
ALG030,101743,1995-10-24
ALG030,101744,1995-10-24
ALG030,101745,1995-10-24
ALG030,101746,1995-10-24
ALG030,101747,1995-10-24
ALG030,101748,1995-10-24
ALG030,101749,1995-10-24
ALG030,101758,1995-10-25
ALG030,101759,1995-10-25
ALG030,101760,1995-10-25
ALG030,101761,1995-10-25
ALG030,101762,1995-10-25
ALG030,101770,1995-10-26
ALG030,101771,1995-10-26
ALG030,101772,1995-10-26
ALG030,101773,1995-10-26
ALG030,101774,1995-10-26
ALG030,101775,1995-10-26
ALG030,101783,1995-10-26
ALG030,101784,1995-10-26
ALG030,101785,1995-10-27
ALG030,101787,1995-10-27
ALG030,101788,1995-10-27
ALG030,101789,1995-10-27
Alg030,101714,1995-10-22
Alg030,101715,1995-10-22
Alg030,101716,1995-10-22
Alg030,101717,1995-10-22
Alg030,101718,1995-10-22
Alg030,101719,1995-10-22
Alg030,101720,1995-10-22
Alg030,101722,1995-10-22
Alg030,101723,1995-10-22
Alg030,101724,1995-10-23
Alg030,101725,1995-10-23
Alg030,101727,1995-10-23
Alg030,101728,1995-10-23
Alg030,101729,1995-10-23
Alg030,101730,1995-10-23
Alg030,101731,1995-10-23
Alg030,101732,1995-10-23
Alg030,101734,1995-10-23
Alg030,101735,1995-10-23
Alg030,101736,1995-10-23
Alg030,101737,1995-10-23
Alg030,101738,1995-10-23
Alg030,101739,1995-10-23
Alg030,101740,1995-10-24
Alg030,101741,1995-10-24
Alg030,101742,1995-10-24
Alg030,101743,1995-10-24
Alg030,101744,1995-10-24
Alg030,101745,1995-10-24
Alg030,101746,1995-10-24
Alg030,101747,1995-10-24
Alg030,101748,1995-10-24
Alg030,101749,1995-10-24
Alg030,101750,1995-10-24
Alg030,101751,1995-10-24
Alg030,101752,1995-10-24
